Pt name,North,East,Ground,WSE,Elevation_recorded,Depth,Code,Notes
26108,2064223.281,6574990.595,169.126,175.163,174.763,6.037,BATH,
26109,2064221.325,6574990.383,168.999,175.134,174.734,6.135,BATH,
26110,2064219.163,6574990.379,169.18,175.151,174.751,5.971,BATH,
26111,2064216.467,6574989.779,169.53,175.206,174.806,5.676,BATH,
26112,2064213.226,6574989.257,170.226,175.114,174.714,4.888,BATH,
26113,2064210.327,6574988.177,170.979,175.146,174.746,4.167,BATH,
26114,2064207.832,6574987.091,171.213,175.15,174.75,3.937,BATH,
26115,2064205.976,6574986.223,170.974,175.141,174.741,4.167,BATH,
26116,2064204.807,6574985.721,170.959,175.126,174.726,4.167,BATH,
26117,2064203.639,6574984.278,171.219,175.156,174.756,3.937,BATH,
26118,2064201.871,6574982.012,170.825,175.123,174.723,4.298,BATH,
26119,2064200.112,6574978.913,170.316,175.139,174.739,4.823,BATH,
26120,2064198.146,6574975.75,169.168,175.106,174.706,5.938,BATH,
26121,2064195.998,6574974.067,168.221,175.111,174.711,6.89,BATH,
26122,2064193.003,6574972.341,168.602,175.131,174.731,6.529,BATH,
26123,2064190.034,6574972.352,168.866,175.1,174.7,6.234,BATH,
26124,2064188.27,6574973.675,169.745,175.126,174.726,5.381,BATH,
26125,2064186.912,6574973.628,170.412,175.104,174.704,4.692,BATH,
26126,2064184.974,6574972.985,170.943,175.142,174.742,4.199,BATH,
26127,2064182.546,6574971.348,171.961,175.111,174.711,3.15,BATH,
26128,2064180.57,6574968.92,172.203,175.09,174.69,2.887,BATH,
26129,2064180.078,6574966.201,171.468,175.11,174.71,3.642,BATH,
26130,2064180.728,6574964.35,171.691,175.136,174.736,3.445,BATH,
26131,2064179.621,6574962.037,171.797,175.143,174.743,3.346,BATH,
26132,2064177.631,6574959.724,172.497,175.122,174.722,2.625,BATH,
26133,2064177.478,6574956.65,173.01,175.11,174.71,2.1,BATH,
26134,2064179.694,6574954.991,172.99,175.123,174.723,2.133,BATH,
26135,2064181.363,6574955.16,172.072,175.123,174.723,3.051,BATH,
26136,2064182.808,6574954.345,171.61,175.153,174.753,3.543,BATH,
26137,2064184.711,6574953.868,171.649,175.192,174.792,3.543,BATH,
26138,2064187.52,6574953.315,171.15,175.12,174.72,3.97,BATH,
26139,2064190.131,6574952.891,170.735,175.131,174.731,4.396,BATH,
26140,2064192.152,6574954.148,170.185,175.106,174.706,4.921,BATH,
26141,2064194.211,6574955.356,169.48,175.123,174.723,5.643,BATH,
26142,2064196.943,6574956.913,168.887,175.121,174.721,6.234,BATH,
26143,2064199.653,6574959.292,168.258,175.148,174.748,6.89,BATH,
26144,2064202.272,6574962.109,168.403,175.096,174.696,6.693,BATH,
26145,2064204.778,6574964.951,167.701,175.116,174.716,7.415,BATH,
26146,2064207.067,6574968.028,167.373,175.149,174.749,7.776,BATH,
26147,2064209.658,6574970.38,166.918,175.153,174.753,8.235,BATH,
26148,2064213.075,6574971.731,166.649,175.179,174.779,8.53,BATH,
26149,2064216.61,6574973.405,166.413,175.14,174.74,8.727,BATH,
26150,2064220.363,6574975.133,166.034,175.122,174.722,9.088,BATH,
26151,2064224.624,6574976.714,165.753,175.136,174.736,9.383,BATH,
26152,2064228.349,6574978.883,165.48,175.158,174.758,9.678,BATH,
26153,2064232.109,6574980.724,165.258,175.133,174.733,9.875,BATH,
26154,2064235.178,6574982.329,165.251,175.159,174.759,9.908,BATH,
26155,2064239.296,6574983.449,165.271,175.146,174.746,9.875,BATH,
26156,2064243.267,6574984.042,165.378,175.188,174.788,9.81,BATH,
26157,2064247.956,6574984.576,166.183,175.14,174.74,8.957,BATH,
26158,2064252.035,6574984.976,167.255,175.129,174.729,7.874,BATH,
26159,2064256.029,6574983.905,167.946,175.164,174.764,7.218,BATH,
26160,2064258.658,6574981.498,168.384,175.175,174.775,6.791,BATH,
26161,2064259.408,6574978.854,168.214,175.202,174.802,6.988,BATH,
26162,2064259.689,6574976.159,167.865,175.181,174.781,7.316,BATH,
26164,2064260.784,6574968.746,166.451,175.178,174.778,8.727,BATH,
26165,2064261.042,6574965.256,165.982,175.168,174.768,9.186,BATH,
26166,2064260.668,6574961.785,165.64,175.154,174.754,9.514,BATH,
26167,2064259.786,6574958.7,165.917,175.202,174.802,9.285,BATH,
26168,2064258.254,6574955.488,166.358,175.183,174.783,8.825,BATH,
26169,2064255.814,6574952.094,165.926,175.145,174.745,9.219,BATH,
26170,2064253.351,6574950.289,166.069,175.157,174.757,9.088,BATH,
26171,2064250.993,6574949.233,166.181,175.17,174.77,8.989,BATH,
26172,2064248.396,6574948.108,166.21,175.134,174.734,8.924,BATH,
26173,2064245.668,6574945.561,166.386,175.146,174.746,8.76,BATH,
26174,2064242.87,6574943.032,166.53,175.159,174.759,8.629,BATH,
26175,2064239.973,6574940.222,166.954,175.189,174.789,8.235,BATH,
26176,2064236.965,6574938.317,167.205,175.177,174.777,7.972,BATH,
26177,2064234.289,6574937.319,167.305,175.179,174.779,7.874,BATH,
26178,2064232.148,6574936.658,167.41,175.186,174.786,7.776,BATH,
26179,2064229.972,6574935.432,167.453,175.163,174.763,7.71,BATH,
26180,2064227.372,6574933.256,167.358,175.199,174.799,7.841,BATH,
26181,2064223.751,6574930.983,167.268,175.142,174.742,7.874,BATH,
26182,2064219.892,6574929.008,167.108,175.179,174.779,8.071,BATH,
26183,2064215.845,6574926.936,168.105,175.192,174.792,7.087,BATH,
26184,2064212,6574924.862,169.198,175.136,174.736,5.938,BATH,
26185,2064208.287,6574922.837,169.884,175.199,174.799,5.315,BATH,
26186,2064204.411,6574920.937,170.429,175.219,174.819,4.79,BATH,
26187,2064200.713,6574920.9,172.303,175.19,174.79,2.887,BATH,
26188,2064198.583,6574922.359,172.254,175.24,174.84,2.986,BATH,
26189,2064198.382,6574923.88,172.255,175.241,174.841,2.986,BATH,
26190,2064197.041,6574925.223,172.387,175.176,174.776,2.789,BATH,
26191,2064194.77,6574927.217,172.378,175.2,174.8,2.822,BATH,
26192,2064193.641,6574930.517,172.4,175.189,174.789,2.789,BATH,
26193,2064192.787,6574934.057,172.446,175.169,174.769,2.723,BATH,
26194,2064191.633,6574938.175,172.049,175.199,174.799,3.15,BATH,
26195,2064190.22,6574942.288,171.307,175.146,174.746,3.839,BATH,
26196,2064189.069,6574946.34,171.931,175.212,174.812,3.281,BATH,
26197,2064189.813,6574950.031,170.893,175.191,174.791,4.298,BATH,
26198,2064191.874,6574951.895,170.471,175.195,174.795,4.724,BATH,
26199,2064193.752,6574953.333,169.314,175.154,174.754,5.84,BATH,
26200,2064196.026,6574954.628,169.256,175.227,174.827,5.971,BATH,
26201,2064198.259,6574954.233,168.845,175.177,174.777,6.332,BATH,
26202,2064199.356,6574953.151,168.89,175.156,174.756,6.266,BATH,
26203,2064201.294,6574952.063,168.499,175.126,174.726,6.627,BATH,
26204,2064203.278,6574950.346,167.666,175.179,174.779,7.513,BATH,
26205,2064206.224,6574948.04,166.935,175.17,174.77,8.235,BATH,
26206,2064208.245,6574944.965,166.894,175.162,174.762,8.268,BATH,
26207,2064209.608,6574941.487,166.982,175.217,174.817,8.235,BATH,
26208,2064212.059,6574937.427,167.38,175.156,174.756,7.776,BATH,
26209,2064213.977,6574933.082,167.62,175.1,174.7,7.48,BATH,
26210,2064215.445,6574928.623,167.792,175.174,174.774,7.382,BATH,
26211,2064216.956,6574923.765,168.167,175.155,174.755,6.988,BATH,
26212,2064218.101,6574919.143,169.268,175.141,174.741,5.873,BATH,
26213,2064219.117,6574914.518,169.879,175.161,174.761,5.282,BATH,
26214,2064220.365,6574909.732,169.526,175.169,174.769,5.643,BATH,
26215,2064220.878,6574905.303,168.902,175.168,174.768,6.266,BATH,
26216,2064220.67,6574901.041,169.487,175.163,174.763,5.676,BATH,
26217,2064220.784,6574896.707,169.599,175.176,174.776,5.577,BATH,
26218,2064220.78,6574892.597,170.525,175.118,174.718,4.593,BATH,
26219,2064220.633,6574888.512,170.65,175.178,174.778,4.528,BATH,
26220,2064218.617,6574885.304,171.52,175.162,174.762,3.642,BATH,
26221,2064216.431,6574882.796,171.531,175.107,174.707,3.576,BATH,
26222,2064215.948,6574879.589,172.011,175.095,174.695,3.084,BATH,
26223,2064218.668,6574878.36,171.521,175.163,174.763,3.642,BATH,
26224,2064220.479,6574879.182,171.217,175.187,174.787,3.97,BATH,
26225,2064221.52,6574879.358,170.964,175.163,174.763,4.199,BATH,
26226,2064222.975,6574879.4,170.87,175.168,174.768,4.298,BATH,
26227,2064224.628,6574879.729,170.462,175.186,174.786,4.724,BATH,
26228,2064225.633,6574881.541,169.861,175.176,174.776,5.315,BATH,
26229,2064225.698,6574883.337,169.711,175.157,174.757,5.446,BATH,
26230,2064225.729,6574884.603,169.791,175.172,174.772,5.381,BATH,
26231,2064226.23,6574885.642,169.633,175.178,174.778,5.545,BATH,
26232,2064226.758,6574886.651,169.755,175.201,174.801,5.446,BATH,
26233,2064226.57,6574888.171,169.698,175.177,174.777,5.479,BATH,
26234,2064225.756,6574890.174,169.501,175.177,174.777,5.676,BATH,
26235,2064224.812,6574893.188,169.092,175.162,174.762,6.07,BATH,
26236,2064223.369,6574896.7,169.231,175.169,174.769,5.938,BATH,
26237,2064221.816,6574900.721,169.196,175.167,174.767,5.971,BATH,
26238,2064218.872,6574903.338,169.467,175.143,174.743,5.676,BATH,
26239,2064216.409,6574904.018,169.802,175.183,174.783,5.381,BATH,
26240,2064214.553,6574904.342,170.055,175.14,174.74,5.085,BATH,
26241,2064211.896,6574904.514,170.77,175.199,174.799,4.429,BATH,
26242,2064208.641,6574903.132,171.318,175.157,174.757,3.839,BATH,
26243,2064205.49,6574901.561,172.632,175.125,174.725,2.493,BATH,
26244,2064203.181,6574899.575,172.502,175.127,174.727,2.625,BATH,
26245,2064205.097,6574899.636,172.095,175.146,174.746,3.051,BATH,
26246,2064205.71,6574902.209,172.559,175.151,174.751,2.592,BATH,
26247,2064205.702,6574902.698,172.719,175.147,174.747,2.428,BATH,
26248,2064206.85,6574902.093,172.406,175.195,174.795,2.789,BATH,
26249,2064209.585,6574902.503,171.985,175.167,174.767,3.182,BATH,
26250,2064211.197,6574900.85,171.101,175.169,174.769,4.068,BATH,
26251,2064230.649,6574899.938,167.842,175.158,174.758,7.316,BATH,
26252,2064231.437,6574899.592,167.755,175.137,174.737,7.382,BATH,
26253,2064234.451,6574900.15,167.844,175.127,174.727,7.283,BATH,
26254,2064237.086,6574901.728,167.886,175.169,174.769,7.283,BATH,
26255,2064239.035,6574903.046,168.065,175.184,174.784,7.119,BATH,
26256,2064241.944,6574903.905,168.173,175.194,174.794,7.021,BATH,
26257,2064245.406,6574904.698,168.254,175.177,174.777,6.923,BATH,
26258,2064249.74,6574905.891,168.361,175.185,174.785,6.824,BATH,
26260,2064259.731,6574908.815,168.689,175.152,174.752,6.463,BATH,
26261,2064264.905,6574909.618,168.898,175.164,174.764,6.266,BATH,
26262,2064269.949,6574910.393,168.939,175.173,174.773,6.234,BATH,
26263,2064275.087,6574910.831,168.715,175.178,174.778,6.463,BATH,
26264,2064280.149,6574911.163,168.369,175.193,174.793,6.824,BATH,
26265,2064285.18,6574911.501,167.829,175.145,174.745,7.316,BATH,
26266,2064290.226,6574911.05,167.713,175.193,174.793,7.48,BATH,
26267,2064295.397,6574910.062,167.476,175.186,174.786,7.71,BATH,
26268,2064300.098,6574907.906,167.222,175.194,174.794,7.972,BATH,
26269,2064303.306,6574904.048,167.183,175.155,174.755,7.972,BATH,
26270,2064306.104,6574900.941,167.657,175.17,174.77,7.513,BATH,
26271,2064308.242,6574897.394,167.259,175.231,174.831,7.972,BATH,
26272,2064308.831,6574894.379,167.415,175.191,174.791,7.776,BATH,
26273,2064309.11,6574892.537,167.447,175.223,174.823,7.776,BATH,
26274,2064309.574,6574890.686,167.538,175.215,174.815,7.677,BATH,
26275,2064309.341,6574889.173,167.536,175.213,174.813,7.677,BATH,
26276,2064308.229,6574886.242,167.807,175.222,174.822,7.415,BATH,
26277,2064306.33,6574882.719,168.108,175.227,174.827,7.119,BATH,
26278,2064303.76,6574878.867,167.999,175.184,174.784,7.185,BATH,
26279,2064300.623,6574874.75,168.083,175.17,174.77,7.087,BATH,
26280,2064297.492,6574870.633,168.242,175.165,174.765,6.923,BATH,
26281,2064294.227,6574866.361,168.564,175.158,174.758,6.594,BATH,
26282,2064290.963,6574862.293,168.716,175.146,174.746,6.43,BATH,
26283,2064287.326,6574858.592,168.92,175.154,174.754,6.234,BATH,
26284,2064283.179,6574855.592,169.283,175.156,174.756,5.873,BATH,
26285,2064278.552,6574853.259,169.177,175.148,174.748,5.971,BATH,
26286,2064273.843,6574851.318,169.066,175.136,174.736,6.07,BATH,
26287,2064268.92,6574849.482,169.093,175.163,174.763,6.07,BATH,
26288,2064264.505,6574847.052,169.002,175.137,174.737,6.135,BATH,
26289,2064259.979,6574844.474,169.394,175.168,174.768,5.774,BATH,
26290,2064255.548,6574841.656,168.796,175.161,174.761,6.365,BATH,
26291,2064250.958,6574839.612,168.951,175.119,174.719,6.168,BATH,
26292,2064246.34,6574837.632,169.218,175.189,174.789,5.971,BATH,
26293,2064241.246,6574836.118,168.927,175.161,174.761,6.234,BATH,
26294,2064236.202,6574835.532,169.551,175.128,174.728,5.577,BATH,
26295,2064232.26,6574836.607,170.28,175.168,174.768,4.888,BATH,
26296,2064230.358,6574838.22,171.003,175.17,174.77,4.167,BATH,
26297,2064227.617,6574839.663,171.266,175.137,174.737,3.871,BATH,
26298,2064224.655,6574841.957,171.612,175.155,174.755,3.543,BATH,
26299,2064222.203,6574845.406,171.75,175.129,174.729,3.379,BATH,
26300,2064220.535,6574849.058,172.281,175.168,174.768,2.887,BATH,
26301,2064219.945,6574852.616,172.483,175.173,174.773,2.69,BATH,
26302,2064220.408,6574855.259,172.176,175.162,174.762,2.986,BATH,
26303,2064221.018,6574857.536,171.118,175.153,174.753,4.035,BATH,
26304,2064222.581,6574860.347,170.239,175.16,174.76,4.921,BATH,
26305,2064224.691,6574863.9,170.516,175.142,174.742,4.626,BATH,
26306,2064224.949,6574868.367,170.399,175.123,174.723,4.724,BATH,
26307,2064223.299,6574871.541,171.158,175.128,174.728,3.97,BATH,
26308,2064221.298,6574872.748,171.428,175.168,174.768,3.74,BATH,
26309,2064219.927,6574874.653,171.737,175.182,174.782,3.445,BATH,
26310,2064217.384,6574876.696,171.737,175.182,174.782,3.445,BATH,
26311,2064216.281,6574880.717,171.944,175.126,174.726,3.182,BATH,
26312,2064217.415,6574884.794,171.554,175.13,174.73,3.576,BATH,
26313,2064219.036,6574887.283,171.013,175.147,174.747,4.134,BATH,
26314,2064220.416,6574888.347,170.883,175.181,174.781,4.298,BATH,
26315,2064221.293,6574889.103,170.547,175.173,174.773,4.626,BATH,
26316,2064222.008,6574889.567,170.257,175.145,174.745,4.888,BATH,
26317,2064222.423,6574889.803,169.879,175.194,174.794,5.315,BATH,
26318,2064224.183,6574889.348,169.494,175.17,174.77,5.676,BATH,
26319,2064225.368,6574887.797,169.397,175.138,174.738,5.741,BATH,
26320,2064226.127,6574885.697,169.724,175.203,174.803,5.479,BATH,
26321,2064227.304,6574882.625,169.486,175.162,174.762,5.676,BATH,
26322,2064228.14,6574879.324,169.465,175.108,174.708,5.643,BATH,
26323,2064228.883,6574875.7,169.185,175.156,174.756,5.971,BATH,
26324,2064229.455,6574871.675,169.577,175.154,174.754,5.577,BATH,
26325,2064229.518,6574867.542,169.964,175.148,174.748,5.184,BATH,
26326,2064229.217,6574863.295,169.81,175.191,174.791,5.381,BATH,
26327,2064228.15,6574859.318,169.964,175.148,174.748,5.184,BATH,
26328,2064227.267,6574855.493,170.197,175.118,174.718,4.921,BATH,
26329,2064226.664,6574851.485,170.941,175.14,174.74,4.199,BATH,
26330,2064226.943,6574847.537,171.445,175.12,174.72,3.675,BATH,
26331,2064228.079,6574844.482,170.988,175.155,174.755,4.167,BATH,
26332,2064229.437,6574842.043,170.863,175.161,174.761,4.298,BATH,
26333,2064230.971,6574840.067,170.77,175.166,174.766,4.396,BATH,
26334,2064232.706,6574839.831,170.396,175.186,174.786,4.79,BATH,
26335,2064234.525,6574839.081,170.076,175.194,174.794,5.118,BATH,
26336,2064236.496,6574837.575,169.308,175.181,174.781,5.873,BATH,
26337,2064237.907,6574835.316,169.538,175.181,174.781,5.643,BATH,
26338,2064238.681,6574833.325,170.603,175.196,174.796,4.593,BATH,
26339,2064238.465,6574831.536,171.013,175.18,174.78,4.167,BATH,
26340,2064237.586,6574830.069,170.502,175.226,174.826,4.724,BATH,
26341,2064236.958,6574827.326,171.34,175.179,174.779,3.839,BATH,
26342,2064235.846,6574824.217,171.619,175.195,174.795,3.576,BATH,
26343,2064234.322,6574819.949,172.586,175.178,174.778,2.592,BATH,
26344,2064234.428,6574815.986,173.114,175.148,174.748,2.034,BATH,
26345,2064236.436,6574813.887,172.896,175.193,174.793,2.297,BATH,
26346,2064237.7,6574813.664,172.79,175.218,174.818,2.428,BATH,
26347,2064238.774,6574812.884,172.912,175.209,174.809,2.297,BATH,
26348,2064240.817,6574811.918,172.964,175.162,174.762,2.198,BATH,
26349,2064243.716,6574811.371,171.319,175.19,174.79,3.871,BATH,
26350,2064247.168,6574810.484,171.31,175.181,174.781,3.871,BATH,
26351,2064250.085,6574808.737,171.479,175.154,174.754,3.675,BATH,
26352,2064249.926,6574805.007,172.013,175.163,174.763,3.15,BATH,
26353,2064247.871,6574802.997,172.239,175.159,174.759,2.92,BATH,
26354,2064246.521,6574802.365,172.379,175.201,174.801,2.822,BATH,
26355,2064245.693,6574799.379,172.846,175.143,174.743,2.297,BATH,
26357,2064245.48,6574793.324,173.142,175.176,174.776,2.034,BATH,
26359,2064249.824,6574791.681,173.034,175.167,174.767,2.133,BATH,
26360,2064251.32,6574790.441,172.994,175.192,174.792,2.198,BATH,
26361,2064253.995,6574788.255,172.847,175.176,174.776,2.329,BATH,
26367,2064256.939,6574786.506,172.689,175.117,174.717,2.428,BATH,
26368,2064255.839,6574789.133,172.742,175.137,174.737,2.395,BATH,
26369,2064255.555,6574792.221,172.42,175.11,174.71,2.69,BATH,
26370,2064254.699,6574795.567,172.147,175.133,174.733,2.986,BATH,
26371,2064253.659,6574799.269,172.102,175.153,174.753,3.051,BATH,
26372,2064252.832,6574803.527,171.745,175.19,174.79,3.445,BATH,
26373,2064251.852,6574808.401,171.498,175.173,174.773,3.675,BATH,
26374,2064250.559,6574813.055,171.007,175.174,174.774,4.167,BATH,
26375,2064250.033,6574817.385,171.478,175.153,174.753,3.675,BATH,
26376,2064249.897,6574821.61,172.051,175.201,174.801,3.15,BATH,
26377,2064250.207,6574825.521,171.526,175.201,174.801,3.675,BATH,
26378,2064250.573,6574829.07,170.374,175.164,174.764,4.79,BATH,
26379,2064251.83,6574832.416,170.501,175.127,174.727,4.626,BATH,
26380,2064252.326,6574835.349,170.762,175.191,174.791,4.429,BATH,
26381,2064253.059,6574835.176,170.759,175.188,174.788,4.429,BATH,
26382,2064253.635,6574833.869,170.485,175.177,174.777,4.692,BATH,
26383,2064254.63,6574832.348,170.314,175.202,174.802,4.888,BATH,
26384,2064255.04,6574830.914,170.402,175.192,174.792,4.79,BATH,
26385,2064255.079,6574829.639,170.407,175.197,174.797,4.79,BATH,
26386,2064255.109,6574828.616,170.657,175.185,174.785,4.528,BATH,
26387,2064255.222,6574827.676,170.773,175.202,174.802,4.429,BATH,
26388,2064255.279,6574826.738,170.926,175.224,174.824,4.298,BATH,
26389,2064255.286,6574825.777,170.899,175.23,174.83,4.331,BATH,
26390,2064255.235,6574824.845,170.783,175.179,174.779,4.396,BATH,
26391,2064255.147,6574823.862,170.875,175.206,174.806,4.331,BATH,
26392,2064254.99,6574822.886,170.623,175.216,174.816,4.593,BATH,
26393,2064254.844,6574821.847,170.909,175.207,174.807,4.298,BATH,
26394,2064254.622,6574820.775,171.055,175.222,174.822,4.167,BATH,
26395,2064254.357,6574819.72,171.465,175.205,174.805,3.74,BATH,
26396,2064254.042,6574818.588,172.002,175.184,174.784,3.182,BATH,
26397,2064253.703,6574817.378,172.151,175.137,174.737,2.986,BATH,
26398,2064253.693,6574816.32,171.976,175.126,174.726,3.15,BATH,
26399,2064253.534,6574815.283,171.996,175.146,174.746,3.15,BATH,
26400,2064252.947,6574814.012,171.863,175.209,174.809,3.346,BATH,
26402,2064255.319,6574813.061,172.021,175.203,174.803,3.182,BATH,
26403,2064256.772,6574810.927,172.122,175.206,174.806,3.084,BATH,
26404,2064259.108,6574809.063,172.308,175.195,174.795,2.887,BATH,
26405,2064261.712,6574807.047,171.985,175.167,174.767,3.182,BATH,
26406,2064264.635,6574804.688,171.739,175.184,174.784,3.445,BATH,
26407,2064267.38,6574801.488,171.912,175.16,174.76,3.248,BATH,
26408,2064269.065,6574797.585,172.445,175.168,174.768,2.723,BATH,
26409,2064268.014,6574794.389,172.661,175.154,174.754,2.493,BATH,
26411,2064268.66,6574793.5,172.869,175.166,174.766,2.297,BATH,
26412,2064268.947,6574794.244,172.723,175.118,174.718,2.395,BATH,
26413,2064267.697,6574795.758,172.555,175.147,174.747,2.592,BATH,
26414,2064267.563,6574797.572,172.301,175.188,174.788,2.887,BATH,
26415,2064267.703,6574799.754,172.199,175.185,174.785,2.986,BATH,
26416,2064267.566,6574802.585,171.94,175.188,174.788,3.248,BATH,
26417,2064268.388,6574805.538,172.193,175.179,174.779,2.986,BATH,
26418,2064267.658,6574808.593,172.019,175.201,174.801,3.182,BATH,
26419,2064267.159,6574811.751,172.217,175.203,174.803,2.986,BATH,
